id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags;license
LKD_PS_209;TENP;['LKD_312'];['LKD_N_150', 'LKD_N_151'];[49.106691, 49.019947];[8.055782, 8.180301];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 49.065898, 'length_km': 17.43684884982389, 'long_mean': 8.133233, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB3', 'DEB3'], 'nuts_id_3': ['DEB3H', 'DEB3E'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [49.112242, 49.02471], 'path_long': [8.09076, 8.206091], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.04337199999999796, 'length_km': 0.25, 'long_mean': 0.06225949999999969, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_210;TENP;['LKD_313'];['LKD_N_151', 'LKD_N_152'];[49.019947, 48.923732];[8.180301, 8.225166];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 48.972536, 'length_km': 15.727618939672638, 'long_mean': 8.218206, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEB', 'DE1'], 'nuts_id_2': ['DEB3', 'DE12'], 'nuts_id_3': ['DEB3E', 'DE124'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [49.020263, 48.926201], 'path_long': [8.206429, 8.260926], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.048107500000000414, 'length_km': 0.25, 'long_mean': 0.022432499999999852, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_211;TENP;['LKD_314'];['LKD_N_152', 'LKD_N_153'];[48.923732, 48.523994];[8.225166, 7.833856];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 48.72015, 'length_km': 55.38988326438794, 'long_mean': 8.050592, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DE1', 'DE1'], 'nuts_id_2': ['DE12', 'DE13'], 'nuts_id_3': ['DE124', 'DE134'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [48.916648, 48.74406, 48.676333, 48.536134], 'path_long': [8.241348, 8.078997, 8.053971, 7.870216], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.1998689999999996, 'length_km': 0.16666666666666666, 'long_mean': 0.1956549999999999, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_212;TENP;['LKD_315'];['LKD_N_153', 'LKD_N_154'];[48.523994, 47.849604];[7.833856, 7.637349];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 48.273675, 'length_km': 77.46459905114159, 'long_mean': 7.764252, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DE1', 'DE1'], 'nuts_id_2': ['DE13', 'DE13'], 'nuts_id_3': ['DE134', 'DE132'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [48.508055, 48.405159, 48.342806, 48.01243], 'path_long': [7.840721, 7.822415, 7.756966, 7.694207], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.3371950000000012, 'length_km': 0.16666666666666666, 'long_mean': 0.09825349999999976, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_213;TENP;['LKD_316'];['LKD_N_154', 'LKD_N_155'];[47.849604, 47.616503];[7.637349, 7.827246];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 47.737748, 'length_km': 30.610654297311108, 'long_mean': 7.710969, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DE1', 'DE1'], 'nuts_id_2': ['DE13', 'DE13'], 'nuts_id_3': ['DE132', 'DE139'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [47.787891, 47.751067, 47.683675], 'path_long': [7.668679, 7.665995, 7.755574], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.11655049999999889, 'length_km': 0.2, 'long_mean': 0.09494849999999964, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_214;TENP;['LKD_317'];['LKD_N_155', 'LKD_N_138'];[47.616503, 47.566087];[7.827246, 7.897301];['DE', 'CH'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 47.591893, 'length_km': 7.805325503048611, 'long_mean': 7.865584, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DE1', 'CH0'], 'nuts_id_2': ['DE13', 'CH03'], 'nuts_id_3': ['DE139', 'CH033'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [47.593089], 'path_long': [7.872206], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.02520799999999923, 'length_km': 0.3333333333333333, 'long_mean': 0.03502749999999999, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_215;MEGAL NORD;['LKD_318'];['LKD_N_133', 'LKD_N_156'];[49.623996, 49.561198];[8.224932, 8.085055];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 49.592597, 'length_km': 12.267990879006193, 'long_mean': 8.154994, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 80.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB3', 'DEB3'], 'nuts_id_3': ['DEB3B', 'DEB3D'], 'operator_name': 'GRT gaz /OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.0313990000000004, 'length_km': 0.5, 'long_mean': 0.06993850000000013, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_216;MEGAL NORD;['LKD_319'];['LKD_N_133', 'LKD_N_156'];[49.623996, 49.561198];[8.224932, 8.085055];['DE', 'DE'];None;{'diameter_mm': 1100.0, 'is_H_gas': 1, 'lat_mean': 49.588303, 'length_km': 13.320364547541232, 'long_mean': 8.159087, 'max_cap_M_m3_per_d': 76.084332748, 'max_pressure_bar': 80.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB3', 'DEB3'], 'nuts_id_3': ['DEB3B', 'DEB3D'], 'operator_name': 'GRT gaz /OpenGridEurope', 'path_lat': [49.612508, 49.555511], 'path_long': [8.218843, 8.107518], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.0313990000000004, 'length_km': 0.25, 'long_mean': 0.06993850000000013, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_217;MEGAL NORD;['LKD_320'];['LKD_N_156', 'LKD_N_157'];[49.561198, 49.507522];[8.085055, 7.890747];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 49.53436, 'length_km': 15.244330961804472, 'long_mean': 7.987901, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 80.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB3', 'DEB3'], 'nuts_id_3': ['DEB3D', 'DEB3F'], 'operator_name': 'GRT gaz /OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.02683799999999792, 'length_km': 0.5, 'long_mean': 0.09715400000000018, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_218;MEGAL NORD;['LKD_321'];['LKD_N_157', 'LKD_N_147'];[49.507522, 49.404181];[7.890747, 7.643662];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 49.455852, 'length_km': 21.243451124540176, 'long_mean': 7.767204, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 80.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB3', 'DEB3'], 'nuts_id_3': ['DEB3F', 'DEB3F'], 'operator_name': 'GRT gaz /OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.051670500000000175, 'length_km': 0.5, 'long_mean': 0.12354250000000011, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_219;MEGAL NORD;['LKD_322'];['LKD_N_147', 'LKD_N_158'];[49.404181, 49.25495];[7.643662, 7.468072];['DE', 'DE'];None;{'diameter_mm': 900.0, 'is_H_gas': 1, 'lat_mean': 49.329566, 'length_km': 20.917365891993857, 'long_mean': 7.555867, 'max_cap_M_m3_per_d': 44.34948622782221, 'max_pressure_bar': 80.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB3', 'DEB3'], 'nuts_id_3': ['DEB3F', 'DEB3K'], 'operator_name': 'GRT gaz /OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': 2};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.07461550000000017, 'length_km': 0.5, 'long_mean': 0.08779499999999985, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_220;MEGAL NORD;['LKD_323'];['LKD_N_158', 'LKD_N_159'];[49.25495, 49.117944];[7.468072, 7.393614];['DE', 'FR'];None;{'diameter_mm': 900.0, 'is_H_gas': 1, 'lat_mean': 49.186447, 'length_km': 16.17198799609661, 'long_mean': 7.430843, 'max_cap_M_m3_per_d': 44.34948622782221, 'max_pressure_bar': 80.0, 'nuts_id_1': ['DEB', 'FRF'], 'nuts_id_2': ['DEB3', 'FRF3'], 'nuts_id_3': ['DEB3K', 'FRF33'], 'operator_name': 'GRT gaz /OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': 2};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.06850299999999976, 'length_km': 0.5, 'long_mean': 0.03722899999999996, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_221;MEGAL NORD;['LKD_324'];['LKD_N_156', 'LKD_N_157'];[49.561198, 49.507522];[8.085055, 7.890747];['DE', 'DE'];None;{'diameter_mm': 1100.0, 'is_H_gas': 1, 'lat_mean': 49.529885, 'length_km': 17.797278696248956, 'long_mean': 7.996157, 'max_cap_M_m3_per_d': 76.084332748, 'max_pressure_bar': 80.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB3', 'DEB3'], 'nuts_id_3': ['DEB3D', 'DEB3F'], 'operator_name': 'GRT gaz /OpenGridEurope', 'path_lat': [49.552299, 49.498522], 'path_long': [8.097133, 7.911693], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.02683799999999792, 'length_km': 0.25, 'long_mean': 0.09715400000000018, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
